"Symbol","Description","Date","Time","Open","High","Low","Close","TotalVolume"
AAPL,NASDAQ,05.05.2020,14:00:00,299.775,300.95,299.5,300.91,3925771
AAPL,NASDAQ,05.05.2020,15:00:00,300.92,301,297.04,297.85,6824411
AAPL,NASDAQ,05.05.2020,16:00:00,297.84,298.21,297.16,297.56,1798824
AAPL,NASDAQ,05.05.2020,17:00:00,297.59,297.85,297.55,297.7,33438
AAPL,NASDAQ,05.05.2020,18:01:00,297.75,299.01,297.62,298.44,20436
AAPL,NASDAQ,06.05.2020,08:01:00,300.05,300.24,299.05,299.763,121153
AAPL,NASDAQ,06.05.2020,09:01:00,299.8,302.94,299.7,301.82,5196846
AAPL,NASDAQ,06.05.2020,10:00:00,301.85,302.85,298.87,302.025,6052266
AAPL,NASDAQ,06.05.2020,11:00:00,302.014,303.1,301.5,302.52,4141604
AAPL,NASDAQ,06.05.2020,12:00:00,302.495,303.24,302.18,302.75,2920333
AAPL,NASDAQ,06.05.2020,13:00:00,302.75,303.18,301.08,301.775,2972283
AAPL,NASDAQ,06.05.2020,14:00:00,301.74,302.67,301.19,302.12,2286562
AAPL,NASDAQ,06.05.2020,15:00:00,302.12,302.72,300.66,300.85,4044664
AAPL,NASDAQ,06.05.2020,16:00:00,300.84,301.06,299.89,300.22,1375837
AAPL,NASDAQ,06.05.2020,17:01:00,300.17,300.63,300,300.2,21104
AAPL,NASDAQ,06.05.2020,18:00:00,300.15,300.35,299.01,299.4,15786
AAPL,NASDAQ,07.05.2020,08:01:00,303.55,303.7,302.58,303.49,103522
AAPL,NASDAQ,07.05.2020,09:00:00,303.49,305.17,303.13,304.49,4163780
AAPL,NASDAQ,07.05.2020,10:00:00,304.49,304.9,301.97,302.923,4540400
AAPL,NASDAQ,07.05.2020,11:00:00,302.91,304.38,302.62,303.97,2701831
AAPL,NASDAQ,07.05.2020,12:00:00,303.97,304.4,303.574,304.141,2013944
AAPL,NASDAQ,07.05.2020,13:00:00,304.14,304.38,303.682,303.96,1606510
AAPL,NASDAQ,07.05.2020,14:00:00,303.96,304.16,303.2,303.64,2086230
AAPL,NASDAQ,07.05.2020,15:00:00,303.647,303.9,302.56,303.59,4407482
AAPL,NASDAQ,07.05.2020,16:00:00,303.58,304.56,303.43,304.25,1881427
AAPL,NASDAQ,07.05.2020,17:00:00,304.25,304.3,303.81,304.01,22544
AAPL,NASDAQ,07.05.2020,18:01:00,304.2,304.6,304,304.54,16431
AAPL,NASDAQ,08.05.2020,08:01:00,306.493,307.067,304.49,306.45,197498
AAPL,NASDAQ,08.05.2020,09:00:00,306.51,306.73,304.29,304.847,3257352
AAPL,NASDAQ,08.05.2020,10:00:00,304.85,306.73,304.66,306.355,4033249
AAPL,NASDAQ,08.05.2020,11:00:00,306.352,308,305.9,307.98,2799123
AAPL,NASDAQ,08.05.2020,12:00:00,307.98,308.47,307.74,308.2,2622735
AAPL,NASDAQ,08.05.2020,13:00:00,308.22,308.5,306.76,307,2128852
AAPL,NASDAQ,08.05.2020,14:00:00,306.98,307.93,306.64,307.73,1809549
AAPL,NASDAQ,08.05.2020,15:00:00,307.735,310.35,307.64,309.98,8166481
AAPL,NASDAQ,08.05.2020,16:00:00,309.97,310.35,307.97,310.25,2616813
AAPL,NASDAQ,08.05.2020,17:00:00,310.38,310.55,310.1,310.55,37252
AAPL,NASDAQ,08.05.2020,18:00:00,310.55,310.55,310.35,310.5,9010
AAPL,NASDAQ,11.05.2020,08:01:00,308,309.25,307.01,307.45,164388
AAPL,NASDAQ,11.05.2020,09:00:00,307.35,310.49,307.24,310.09,4512199
AAPL,NASDAQ,11.05.2020,10:00:00,310.09,312.64,309.65,311.88,5745810
AAPL,NASDAQ,11.05.2020,11:00:00,311.88,313.83,311.75,313.142,3514609
AAPL,NASDAQ,11.05.2020,12:00:00,313.14,313.74,312.69,313.03,2359970
AAPL,NASDAQ,11.05.2020,13:00:00,313.03,315.21,312.94,315.105,3635559
AAPL,NASDAQ,11.05.2020,14:00:00,315.11,316.27,314.51,316.163,3274495
AAPL,NASDAQ,11.05.2020,15:00:00,316.16,317.05,315.19,315.69,4763201
AAPL,NASDAQ,11.05.2020,16:00:00,315.675,315.68,314.57,314.96,1519011
AAPL,NASDAQ,11.05.2020,17:01:00,314.97,315.15,314.76,314.95,11851
AAPL,NASDAQ,11.05.2020,18:00:00,314.95,315.85,314.95,315.8,9803
AAPL,NASDAQ,12.05.2020,08:01:00,317.5,317.99,316,317.48,140561
AAPL,NASDAQ,12.05.2020,09:00:00,317.49,319.1,315.75,317.72,6048487
AAPL,NASDAQ,12.05.2020,10:00:00,317.7,318.4,316.08,318.22,4394533
AAPL,NASDAQ,12.05.2020,11:00:00,318.223,319.13,317.63,318.2,2844424
AAPL,NASDAQ,12.05.2020,12:00:00,318.2,319.688,317.98,319.42,2622203
AAPL,NASDAQ,12.05.2020,13:00:00,319.44,319.46,316.34,318.505,3580897
AAPL,NASDAQ,12.05.2020,14:00:00,318.52,318.57,316.29,317.32,2976475
AAPL,NASDAQ,12.05.2020,15:00:00,317.3,317.5,310.91,311.785,6965432
AAPL,NASDAQ,12.05.2020,16:00:00,311.8,316.401,309.31,309.5,3129535
AAPL,NASDAQ,12.05.2020,17:00:00,309.5,309.96,308.6,309.75,126024
AAPL,NASDAQ,12.05.2020,18:00:00,309.79,310.5,309.2,310.06,59967
AAPL,NASDAQ,13.05.2020,08:01:00,312.5,314,312.02,313.31,187904
AAPL,NASDAQ,13.05.2020,09:00:00,313.35,313.49,310.11,313.319,5284621
AAPL,NASDAQ,13.05.2020,10:00:00,313.31,315.95,312.92,313.09,6274457
AAPL,NASDAQ,13.05.2020,11:00:00,313.07,314.393,309.02,309.1,6207104
AAPL,NASDAQ,13.05.2020,12:00:00,309.1,309.44,303.21,306.962,7562065
AAPL,NASDAQ,13.05.2020,13:00:00,306.99,307.39,304.53,304.75,3748730
AAPL,NASDAQ,13.05.2020,14:00:00,304.732,306.9,303.82,304.24,3555628
AAPL,NASDAQ,13.05.2020,15:00:00,304.22,308.1,303.275,308.03,6319110
AAPL,NASDAQ,13.05.2020,16:00:00,308.025,308.4,307.3,308.26,2505682
AAPL,NASDAQ,13.05.2020,17:01:00,308.26,308.77,308.19,308.75,25634
AAPL,NASDAQ,13.05.2020,18:00:00,308.78,308.97,308.54,308.75,11315
AAPL,NASDAQ,14.05.2020,08:01:00,307.6,308,302.23,303.09,249942
AAPL,NASDAQ,14.05.2020,09:00:00,302.9,307.02,301.53,302.868,4410284
AAPL,NASDAQ,14.05.2020,10:00:00,302.79,304.576,301.58,303.72,5688236
AAPL,NASDAQ,14.05.2020,11:00:00,303.709,306.66,303.43,304.1,4483821
AAPL,NASDAQ,14.05.2020,12:00:00,304.09,306.37,302.94,305.89,3247614
AAPL,NASDAQ,14.05.2020,13:00:00,305.896,307.52,305.569,306.122,3626376
AAPL,NASDAQ,14.05.2020,14:00:00,306.14,306.64,304.66,306.01,3188181
AAPL,NASDAQ,14.05.2020,15:00:00,306.015,309.5,305.78,309.1,5800069
AAPL,NASDAQ,14.05.2020,16:00:00,309.1,310.4,305.311,309.98,2972606
AAPL,NASDAQ,14.05.2020,17:00:00,309.9,310.24,309.6,309.6,27612
AAPL,NASDAQ,14.05.2020,18:02:00,309.86,310.15,309.33,310,13022
AAPL,NASDAQ,15.05.2020,08:01:00,301.25,307.8,299.75,301.05,450867
AAPL,NASDAQ,15.05.2020,09:00:00,301.15,304.445,299.8,303.66,6815923
AAPL,NASDAQ,15.05.2020,10:00:00,303.675,306.12,303.584,304.18,5475503
AAPL,NASDAQ,15.05.2020,11:00:00,304.18,304.29,302.29,303.156,3469969
AAPL,NASDAQ,15.05.2020,12:00:00,303.14,305.36,302.88,304.745,3677113
AAPL,NASDAQ,15.05.2020,13:00:00,304.73,306.11,304.64,305.48,3193087
AAPL,NASDAQ,15.05.2020,14:00:00,305.49,307.44,305.37,306.28,3740269
AAPL,NASDAQ,15.05.2020,15:00:00,306.32,307.9,305.664,307.7,5199644
AAPL,NASDAQ,15.05.2020,16:00:00,307.69,307.9,304.821,307.3,1750431
AAPL,NASDAQ,15.05.2020,17:00:00,307.2,307.71,307.06,307.12,268337
AAPL,NASDAQ,15.05.2020,18:00:00,307.12,307.2,306.72,306.82,7741
AAPL,NASDAQ,18.05.2020,08:01:00,310.9,314.42,308.47,312.95,256834
AAPL,NASDAQ,18.05.2020,09:00:00,312.95,313.28,310.324,311.89,4333030
AAPL,NASDAQ,18.05.2020,10:00:00,311.9,313.81,311.41,313.505,4271537
AAPL,NASDAQ,18.05.2020,11:00:00,313.5,314.14,313.14,313.87,2987876
AAPL,NASDAQ,18.05.2020,12:00:00,313.86,315,313.75,314.755,2877595
AAPL,NASDAQ,18.05.2020,13:00:00,314.77,316.2,314.73,315.39,3123091
AAPL,NASDAQ,18.05.2020,14:00:00,315.386,315.74,314.47,314.96,2129783
AAPL,NASDAQ,18.05.2020,15:00:00,314.923,316.5,314.033,314.91,4552761
AAPL,NASDAQ,18.05.2020,16:00:00,314.88,315.43,314.51,314.65,3320515
AAPL,NASDAQ,18.05.2020,17:00:00,314.75,314.9,314.45,314.66,7480
AAPL,NASDAQ,18.05.2020,18:01:00,314.65,315.9,314.64,315.2,10285
AAPL,NASDAQ,19.05.2020,08:01:00,314.49,316,314.3,315.88,43759
AAPL,NASDAQ,19.05.2020,09:00:00,315.77,317.6,314.75,317.28,3180099
AAPL,NASDAQ,19.05.2020,10:00:00,317.31,318.52,316.62,317.68,4047548
AAPL,NASDAQ,19.05.2020,11:00:00,317.68,317.955,316.66,317.24,2457193
AAPL,NASDAQ,19.05.2020,12:00:00,317.2,317.65,316.28,317.575,1810050
AAPL,NASDAQ,19.05.2020,13:00:00,317.578,317.86,317.109,317.28,1341932
AAPL,NASDAQ,19.05.2020,14:00:00,317.28,317.59,314.77,314.87,2104567
AAPL,NASDAQ,19.05.2020,15:00:00,314.91,316.98,313.28,313.42,4392988
AAPL,NASDAQ,19.05.2020,16:00:00,313.45,313.61,313,313.3,1730266
AAPL,NASDAQ,19.05.2020,17:02:00,313.2,313.25,313.1,313.18,4839
AAPL,NASDAQ,19.05.2020,18:01:00,313.14,313.55,313,313.3,23860
AAPL,NASDAQ,20.05.2020,08:01:00,316.8,317.44,313.14,316.55,97017
AAPL,NASDAQ,20.05.2020,09:01:00,316.8,319.03,316.2,318.78,4075667
AAPL,NASDAQ,20.05.2020,10:00:00,318.77,319.06,317.52,318.36,3344153
AAPL,NASDAQ,20.05.2020,11:00:00,318.36,319.52,318.29,319.1,2842456
AAPL,NASDAQ,20.05.2020,12:00:00,319.12,319.48,317.11,318.43,2761712
AAPL,NASDAQ,20.05.2020,13:00:00,318.42,318.86,317.42,318.086,2009174
AAPL,NASDAQ,20.05.2020,14:00:00,318.09,318.95,317.32,318.73,2433414
AAPL,NASDAQ,20.05.2020,15:00:00,318.74,319.36,318.02,319.07,3371694
AAPL,NASDAQ,20.05.2020,16:00:00,319.08,319.55,318.89,319.55,2473380
AAPL,NASDAQ,20.05.2020,17:00:00,319.5,319.59,319.1,319.52,11556
AAPL,NASDAQ,20.05.2020,18:01:00,319.52,319.6,319.1,319.24,10112
AAPL,NASDAQ,21.05.2020,08:01:00,318.85,319.49,317.5,318.65,85427
AAPL,NASDAQ,21.05.2020,09:00:00,318.67,320.89,318,319.42,3577920
AAPL,NASDAQ,21.05.2020,10:00:00,319.42,320.04,317.033,318.4,3870166
AAPL,NASDAQ,21.05.2020,11:00:00,318.4,318.578,315.87,317.2,2776126
AAPL,NASDAQ,21.05.2020,12:00:00,317.21,317.88,316.63,317.54,1854192
AAPL,NASDAQ,21.05.2020,13:00:00,317.51,318.72,317.28,318.563,2058370
AAPL,NASDAQ,21.05.2020,14:00:00,318.57,319.06,317.05,317.877,2170689
AAPL,NASDAQ,21.05.2020,15:00:00,317.89,318.67,316.58,317.013,2812422
AAPL,NASDAQ,21.05.2020,16:00:00,317,317.53,316.2,316.79,1750527
AAPL,NASDAQ,21.05.2020,17:00:00,316.79,316.79,316.5,316.75,4808
AAPL,NASDAQ,21.05.2020,18:01:00,316.53,317.09,316.5,317.09,12596
AAPL,NASDAQ,22.05.2020,08:01:00,316.81,316.99,315.05,316.15,81441
AAPL,NASDAQ,22.05.2020,09:00:00,316.15,317.8,315.35,317.685,2331377
AAPL,NASDAQ,22.05.2020,10:00:00,317.67,317.95,316.5,316.83,3134136
AAPL,NASDAQ,22.05.2020,11:00:00,316.83,317.69,316.53,317.315,1833695
AAPL,NASDAQ,22.05.2020,12:00:00,317.31,318,316.93,317.32,1584579
AAPL,NASDAQ,22.05.2020,13:00:00,317.32,318.43,317.32,317.86,1838637
AAPL,NASDAQ,22.05.2020,14:00:00,317.85,318.6,317.73,318.21,1878385
AAPL,NASDAQ,22.05.2020,15:00:00,318.22,318.95,317.25,318.84,2924294
AAPL,NASDAQ,22.05.2020,16:00:00,318.832,319.25,318.6,319.15,1274010
AAPL,NASDAQ,22.05.2020,17:00:00,319.15,319.2,319.05,319.05,10368
AAPL,NASDAQ,22.05.2020,18:03:00,319.02,319.11,319,319,7096
AAPL,NASDAQ,26.05.2020,08:01:00,323.7,324.29,323.4,323.81,104388
AAPL,NASDAQ,26.05.2020,09:00:00,323.82,325.95,319.72,320.19,4062090
AAPL,NASDAQ,26.05.2020,10:00:00,320.12,321.82,319.84,321.065,3492165
AAPL,NASDAQ,26.05.2020,11:00:00,321.065,321.447,316.7,318.78,3782300
AAPL,NASDAQ,26.05.2020,12:00:00,318.78,320.53,318.51,319.85,2581977
AAPL,NASDAQ,26.05.2020,13:00:00,319.86,321.37,319.3,320.23,2889690
AAPL,NASDAQ,26.05.2020,14:00:00,320.22,320.37,318.51,319.22,1836547
AAPL,NASDAQ,26.05.2020,15:00:00,319.22,319.44,316.5,316.79,4235600
AAPL,NASDAQ,26.05.2020,16:00:00,316.77,317.55,316.5,317.39,3232933
AAPL,NASDAQ,26.05.2020,17:10:00,317.31,317.47,317.31,317.33,4633
AAPL,NASDAQ,26.05.2020,18:01:00,317.25,317.6,317.05,317.35,3412
AAPL,NASDAQ,27.05.2020,08:01:00,317.99,319.8,316.6,317.09,105950
AAPL,NASDAQ,27.05.2020,09:00:00,317,318.71,315.17,316.2,3269490
AAPL,NASDAQ,27.05.2020,10:00:00,316.207,318.06,313.09,314.95,4626525
AAPL,NASDAQ,27.05.2020,11:00:00,314.96,315.95,313.41,314.88,2864396
AAPL,NASDAQ,27.05.2020,12:00:00,314.88,315.84,313.55,315.44,2112064
AAPL,NASDAQ,27.05.2020,13:00:00,315.46,315.72,314.46,315.35,1484839
AAPL,NASDAQ,27.05.2020,14:00:00,315.35,316.94,315.26,316.87,1800568
AAPL,NASDAQ,27.05.2020,15:00:00,316.87,318.38,316.36,318.34,2914025
AAPL,NASDAQ,27.05.2020,16:00:00,318.34,318.4,317.74,318.15,2015610
AAPL,NASDAQ,27.05.2020,17:00:00,318.1,318.2,317.93,317.93,19913
AAPL,NASDAQ,27.05.2020,18:01:00,317.9,318,317.6,317.72,7152
AAPL,NASDAQ,28.05.2020,08:01:00,316.2,317.74,314.5,315.25,138619
AAPL,NASDAQ,28.05.2020,09:00:00,315.25,320.44,315.25,319.21,3534423
AAPL,NASDAQ,28.05.2020,10:00:00,319.235,320.8,318.45,320.4,3131150
AAPL,NASDAQ,28.05.2020,11:00:00,320.4,321.49,319.65,321.41,2849613
AAPL,NASDAQ,28.05.2020,12:00:00,321.42,323,321.27,322.52,3395032
AAPL,NASDAQ,28.05.2020,13:00:00,322.512,323.35,322.21,322.4,2461494
AAPL,NASDAQ,28.05.2020,14:00:00,322.41,322.855,321.75,322.177,2227676
AAPL,NASDAQ,28.05.2020,15:00:00,322.202,323.44,317.56,318.4,6125015
AAPL,NASDAQ,28.05.2020,16:00:00,318.41,319.5,318.02,319.39,3933672
AAPL,NASDAQ,28.05.2020,17:01:00,319.2,319.4,319,319.4,19828
AAPL,NASDAQ,28.05.2020,18:01:00,319.42,319.44,318.5,318.89,13985
AAPL,NASDAQ,29.05.2020,08:01:00,319.15,321.25,318.905,319.61,89605
AAPL,NASDAQ,29.05.2020,09:00:00,319.64,320,318,318.26,2859962
AAPL,NASDAQ,29.05.2020,10:00:00,318.26,318.78,316.47,318.39,3532533
AAPL,NASDAQ,29.05.2020,11:00:00,318.38,319.162,316.97,319.06,2491902
AAPL,NASDAQ,29.05.2020,12:00:00,319.04,319.55,317.07,319.37,2701030
AAPL,NASDAQ,29.05.2020,13:00:00,319.38,319.58,318.27,318.94,1590074
AAPL,NASDAQ,29.05.2020,14:00:00,318.93,320.26,316.54,319.62,4094211
AAPL,NASDAQ,29.05.2020,15:00:00,319.61,321.15,318.65,318.67,6181629
AAPL,NASDAQ,29.05.2020,16:00:00,318.67,319.37,317.46,319.25,8138601
AAPL,NASDAQ,29.05.2020,17:00:00,319.3,319.48,319.09,319.09,31758
AAPL,NASDAQ,29.05.2020,18:00:00,319.09,319.09,318.86,318.9,17169
AAPL,NASDAQ,01.06.2020,08:01:00,318.2,318.5,316.5,317.2,112468
AAPL,NASDAQ,01.06.2020,09:00:00,317.17,320.49,316.52,320.31,2765509
AAPL,NASDAQ,01.06.2020,10:00:00,320.3,321.71,319.85,320.87,3606474
AAPL,NASDAQ,01.06.2020,11:00:00,320.86,320.87,319.7,320.696,1632017
AAPL,NASDAQ,01.06.2020,12:00:00,320.7,321.191,320.25,320.96,1316853
AAPL,NASDAQ,01.06.2020,13:00:00,320.967,322.35,320.84,322.08,1807207
AAPL,NASDAQ,01.06.2020,14:00:00,322.09,322.23,321.38,322.149,1375439
AAPL,NASDAQ,01.06.2020,15:00:00,322.14,322.35,321.31,321.97,2427806
AAPL,NASDAQ,01.06.2020,16:00:00,321.95,322,320.902,322,907539
AAPL,NASDAQ,01.06.2020,17:02:00,322,322.09,321.9,322.05,8636
AAPL,NASDAQ,01.06.2020,18:04:00,322.04,322.04,321.76,321.9,8169
AAPL,NASDAQ,02.06.2020,08:01:00,323.23,323.815,320.2,320.93,149804
AAPL,NASDAQ,02.06.2020,09:00:00,320.94,322.47,320.5,321,2705283
AAPL,NASDAQ,02.06.2020,10:00:00,320.99,322.3,320.17,320.551,2966999
AAPL,NASDAQ,02.06.2020,11:00:00,320.555,320.56,318.93,319.635,2604471
AAPL,NASDAQ,02.06.2020,12:00:00,319.64,321.08,319.64,321.08,1193887
AAPL,NASDAQ,02.06.2020,13:00:00,321.08,322.2,320.98,321.776,1601523
AAPL,NASDAQ,02.06.2020,14:00:00,321.783,322.31,321.28,322.09,1501017
AAPL,NASDAQ,02.06.2020,15:00:00,322.1,323.08,321.31,323.08,2874390
AAPL,NASDAQ,02.06.2020,16:00:00,323.05,323.44,320.606,323.13,2209732
AAPL,NASDAQ,02.06.2020,17:00:00,323.14,323.2,323.05,323.1,30104
AAPL,NASDAQ,02.06.2020,18:00:00,323.1,323.19,323.02,323.06,8821
AAPL,NASDAQ,03.06.2020,08:01:00,324.687,325.25,323.5,324.18,116999
AAPL,NASDAQ,03.06.2020,09:00:00,324.02,325.01,322.46,324.64,3416582
AAPL,NASDAQ,03.06.2020,10:00:00,324.6,324.83,323.06,324.06,2874127
AAPL,NASDAQ,03.06.2020,11:00:00,324.07,324.59,323.34,323.52,1845489
AAPL,NASDAQ,03.06.2020,12:00:00,323.54,323.94,322.3,323.34,1820983
AAPL,NASDAQ,03.06.2020,13:00:00,323.33,324.41,323.15,323.92,1562672
AAPL,NASDAQ,03.06.2020,14:00:00,323.96,325,323.86,324.74,2441492
AAPL,NASDAQ,03.06.2020,15:00:00,324.732,326.2,324.25,325.06,4672938
AAPL,NASDAQ,03.06.2020,16:00:00,325.07,325.24,324.115,324.75,2766991
AAPL,NASDAQ,03.06.2020,17:00:00,324.8,324.89,324.67,324.89,4576
AAPL,NASDAQ,03.06.2020,18:01:00,324.84,324.84,324.42,324.55,6064
AAPL,NASDAQ,04.06.2020,08:01:00,324.111,324.875,323.59,324.39,79730
AAPL,NASDAQ,04.06.2020,09:00:00,324.28,325.611,324.1,325.112,2132600
AAPL,NASDAQ,04.06.2020,10:00:00,325.135,325.62,324.431,324.668,2678257
AAPL,NASDAQ,04.06.2020,11:00:00,324.65,324.79,322.85,324.19,2410674
AAPL,NASDAQ,04.06.2020,12:00:00,324.18,324.36,322.61,322.707,1572132
AAPL,NASDAQ,04.06.2020,13:00:00,322.71,323.93,322.44,323.68,1477247
AAPL,NASDAQ,04.06.2020,14:00:00,323.7,323.85,321.1,321.11,1877808
AAPL,NASDAQ,04.06.2020,15:00:00,321.12,322.155,320.78,321.94,3142274
AAPL,NASDAQ,04.06.2020,16:00:00,321.94,322.95,321.67,322.76,1646644
AAPL,NASDAQ,04.06.2020,17:00:00,322.77,322.85,321.85,322.6,15638
AAPL,NASDAQ,04.06.2020,18:01:00,322.6,322.77,322.4,322.7,2851
AAPL,NASDAQ,05.06.2020,08:01:00,323.702,324.45,321.548,322.79,188840
AAPL,NASDAQ,05.06.2020,09:00:00,322.85,328,322.84,326.41,4131288
AAPL,NASDAQ,05.06.2020,10:00:00,326.43,328,325.72,328,3287704
AAPL,NASDAQ,05.06.2020,11:00:00,328,329.8,327.623,329.72,3711238
AAPL,NASDAQ,05.06.2020,12:00:00,329.7,330,329.01,329.69,2528633
AAPL,NASDAQ,05.06.2020,13:00:00,329.65,331.12,329.46,330.32,2834969
AAPL,NASDAQ,05.06.2020,14:00:00,330.33,330.71,329.25,330.11,2561186
AAPL,NASDAQ,05.06.2020,15:00:00,330.116,331.75,329.82,330.93,4795880
AAPL,NASDAQ,05.06.2020,16:00:00,330.92,331.69,315,331.25,3449044
AAPL,NASDAQ,05.06.2020,17:04:00,331.18,331.3,330.9,331,31492
AAPL,NASDAQ,05.06.2020,18:00:00,330.91,331.09,330.89,330.9,4987
AAPL,NASDAQ,08.06.2020,08:01:00,331,331.49,329.85,330.73,115423
AAPL,NASDAQ,08.06.2020,09:00:00,330.75,331.38,328.81,329.16,3245960
AAPL,NASDAQ,08.06.2020,10:00:00,329.135,330.1,327.32,330.075,3299779
AAPL,NASDAQ,08.06.2020,11:00:00,330.068,330.95,329.689,330.66,1734678
AAPL,NASDAQ,08.06.2020,12:00:00,330.66,330.71,329.83,330.61,1108292
AAPL,NASDAQ,08.06.2020,13:00:00,330.61,332.25,329.95,332.182,1775624
AAPL,NASDAQ,08.06.2020,14:00:00,332.17,333.07,331.95,332.82,2246183
AAPL,NASDAQ,08.06.2020,15:00:00,332.83,333.42,332.16,333.368,2904737
AAPL,NASDAQ,08.06.2020,16:00:00,333.39,333.6,333.15,333.42,2145855
AAPL,NASDAQ,08.06.2020,17:00:00,333.4,333.4,333.18,333.22,4101
AAPL,NASDAQ,08.06.2020,18:01:00,333.15,333.3,332.92,333,6580
AAPL,NASDAQ,09.06.2020,08:01:00,331.002,333.46,330.91,332.117,46066
AAPL,NASDAQ,09.06.2020,09:00:00,332.12,337.1,331.96,336.507,3638028
AAPL,NASDAQ,09.06.2020,10:00:00,336.55,339.4,335.55,339.32,4243492
AAPL,NASDAQ,09.06.2020,11:00:00,339.31,342.219,339.29,341.176,4946977
AAPL,NASDAQ,09.06.2020,12:00:00,341.18,344.88,340.9,344.54,3991860
AAPL,NASDAQ,09.06.2020,13:00:00,344.532,345.42,343.66,345.259,2657420
AAPL,NASDAQ,09.06.2020,14:00:00,345.26,345.61,342.69,343.49,3220069
AAPL,NASDAQ,09.06.2020,15:00:00,343.5,345.09,343.5,344.1,3820015
AAPL,NASDAQ,09.06.2020,16:00:00,344.07,344.38,341.125,343.39,2062273
AAPL,NASDAQ,09.06.2020,17:03:00,343.55,344.74,343.55,344.5,22067
AAPL,NASDAQ,09.06.2020,18:01:00,344.5,345,344.25,344.99,17225
AAPL,NASDAQ,10.06.2020,08:01:00,347.197,349,345.4,348.3,182806
AAPL,NASDAQ,10.06.2020,09:00:00,348.39,351.27,346.09,350.93,6498082
AAPL,NASDAQ,10.06.2020,10:00:00,350.89,351.5,348.63,349.81,5503038
AAPL,NASDAQ,10.06.2020,11:00:00,349.83,352.84,349.419,352.055,5027277
AAPL,NASDAQ,10.06.2020,12:00:00,352.03,352.4,350.44,351.9,2469487
AAPL,NASDAQ,10.06.2020,13:00:00,351.88,352.36,351.25,351.6,1867648
AAPL,NASDAQ,10.06.2020,14:00:00,351.613,354.77,350.25,352.687,5470049
AAPL,NASDAQ,10.06.2020,15:00:00,352.66,354.65,351.39,353.32,4962154
AAPL,NASDAQ,10.06.2020,16:00:00,353.32,353.5,351.14,352.7,1949250
AAPL,NASDAQ,10.06.2020,17:03:00,352.71,353.41,352.7,352.99,24212
AAPL,NASDAQ,10.06.2020,18:00:00,352.99,353.41,352.01,352.01,21455
AAPL,NASDAQ,11.06.2020,08:01:00,347.694,348.9,346.2,348,266837
AAPL,NASDAQ,11.06.2020,09:00:00,348.2,350.97,346.597,348.91,5292259
AAPL,NASDAQ,11.06.2020,10:00:00,348.94,351.06,347.9,348.03,4281625
AAPL,NASDAQ,11.06.2020,11:00:00,348.02,350.05,346.935,347.437,4365497
AAPL,NASDAQ,11.06.2020,12:00:00,347.41,348.43,339.47,340.405,5874506
AAPL,NASDAQ,11.06.2020,13:00:00,340.45,344.72,339.84,342.55,4252204
AAPL,NASDAQ,11.06.2020,14:00:00,342.51,342.92,338.23,338.327,4020697
AAPL,NASDAQ,11.06.2020,15:00:00,338.34,340.2,335.59,336.39,7217300
AAPL,NASDAQ,11.06.2020,16:00:00,336.39,337.7,335.48,337.1,4287414
AAPL,NASDAQ,11.06.2020,17:02:00,337.07,337.83,336.5,337.7,31930
AAPL,NASDAQ,11.06.2020,18:00:00,337.8,338,336.8,337,32794
AAPL,NASDAQ,12.06.2020,08:01:00,342.7,344.25,341.143,343.36,166745
AAPL,NASDAQ,12.06.2020,09:00:00,343.33,347.8,343.22,346.285,5210114
AAPL,NASDAQ,12.06.2020,10:00:00,346.29,347.2,337.85,337.97,5453715
AAPL,NASDAQ,12.06.2020,11:00:00,337.986,342,335.191,341.875,6871890
AAPL,NASDAQ,12.06.2020,12:00:00,341.86,343.45,338.86,340.88,4306840
AAPL,NASDAQ,12.06.2020,13:00:00,340.91,340.951,334.223,335.66,4611108
AAPL,NASDAQ,12.06.2020,14:00:00,335.66,339.2,334.31,338.35,5075879
AAPL,NASDAQ,12.06.2020,15:00:00,338.39,341,336.22,339.66,5805751
AAPL,NASDAQ,12.06.2020,16:00:00,339.63,340.055,338.01,338.72,2866271
AAPL,NASDAQ,12.06.2020,17:00:00,338.33,338.75,338,338.2,9492
AAPL,NASDAQ,12.06.2020,18:01:00,338.3,338.58,338.16,338.32,9393
AAPL,NASDAQ,15.06.2020,08:01:00,333.18,334.73,331.718,333.68,147812
AAPL,NASDAQ,15.06.2020,09:00:00,333.62,336.8,332.58,335.62,3719527
AAPL,NASDAQ,15.06.2020,10:00:00,335.66,337.645,334.4,335.64,3885371
AAPL,NASDAQ,15.06.2020,11:00:00,335.67,337.91,335.41,337.74,3443756
AAPL,NASDAQ,15.06.2020,12:00:00,337.7,340.299,337.36,339.76,3018285
AAPL,NASDAQ,15.06.2020,13:00:00,339.79,341.08,339,340.875,2261717
AAPL,NASDAQ,15.06.2020,14:00:00,340.86,344.8,340.781,344.3,4328440
AAPL,NASDAQ,15.06.2020,15:00:00,344.27,344.78,341.19,342.41,4453716
AAPL,NASDAQ,15.06.2020,16:00:00,342.41,345.68,342,343.8,3104201
AAPL,NASDAQ,15.06.2020,17:00:00,343.85,344.24,343.65,343.99,14342
AAPL,NASDAQ,15.06.2020,18:01:00,344.04,344.88,343.7,344.45,12167
AAPL,NASDAQ,16.06.2020,08:01:00,347.1,352.5,346.77,351.003,288397
