"Symbol","Description","Date","Time","Open","High","Low","Close","TotalVolume"
AAPL,NASDAQ,25.01.2021,09:41:00,144.89,145.09,144.51,144.59,1185475
AAPL,NASDAQ,26.01.2021,09:46:00,142.062,142.09,141.37,141.84,1051444
AAPL,NASDAQ,26.01.2021,16:10:00,144.72,145,144.7,144.95,101689
AAPL,NASDAQ,27.01.2021,16:09:00,139,139.04,137,138.27,210168
AAPL,NASDAQ,27.01.2021,16:31:00,141.7,145,138.88,139.8,429630
AAPL,NASDAQ,28.01.2021,16:36:00,136.07,136.11,136.01,136.05,15426
AAPL,NASDAQ,28.01.2021,09:15:00,141.68,142.12,141.67,141.83,166017
AAPL,NASDAQ,29.01.2021,12:50:00,130.55,130.61,130.21,130.24,507214
AAPL,NASDAQ,29.01.2021,08:01:00,136.12,137.43,135.27,135.85,314121
AAPL,NASDAQ,01.02.2021,09:53:00,131.139,131.55,130.93,131.487,581020
AAPL,NASDAQ,01.02.2021,13:25:00,135.229,135.38,135.229,135.38,232017
AAPL,NASDAQ,02.02.2021,09:11:00,136.03,136.03,134.14,136,309439
AAPL,NASDAQ,02.02.2021,08:32:00,135.9,136.45,135.85,136.2,73776
AAPL,NASDAQ,03.02.2021,10:28:00,133.72,133.798,133.61,133.739,293233
AAPL,NASDAQ,03.02.2021,18:16:00,137.79,138.02,137.6,137.68,132667
AAPL,NASDAQ,04.02.2021,08:04:00,136.27,136.34,134.27,136.28,20723
AAPL,NASDAQ,04.02.2021,16:01:00,137.39,137.5,135.893,137.31,5328271
AAPL,NASDAQ,05.02.2021,16:36:00,136.58,136.58,135.85,136.16,85784
AAPL,NASDAQ,05.02.2021,08:01:00,137.85,138.19,137.525,138,153174
AAPL,NASDAQ,08.02.2021,09:35:00,135.25,135.26,134.92,135.14,774440
AAPL,NASDAQ,08.02.2021,16:00:00,136.8,136.96,136.78,136.901,1556762
AAPL,NASDAQ,09.02.2021,15:57:00,135.91,135.95,135.85,135.902,347700
AAPL,NASDAQ,09.02.2021,10:43:00,137.825,137.877,137.786,137.8,221205
AAPL,NASDAQ,10.02.2021,10:47:00,134.87,135.02,134.4,134.41,474812
AAPL,NASDAQ,10.02.2021,09:32:00,136.73,136.99,136.7,136.82,455559
AAPL,NASDAQ,11.02.2021,14:23:00,134.03,134.03,133.77,133.85,309492
AAPL,NASDAQ,11.02.2021,09:33:00,136.32,136.39,136.09,136.24,342268
AAPL,NASDAQ,12.02.2021,10:19:00,133.895,133.9,133.692,133.77,404864
AAPL,NASDAQ,12.02.2021,16:00:00,135.48,135.53,135.35,135.38,1022166
AAPL,NASDAQ,16.02.2021,13:56:00,132.862,132.899,132.79,132.84,118358
AAPL,NASDAQ,16.02.2021,08:01:00,136.1,136.17,135.85,135.92,90758
AAPL,NASDAQ,17.02.2021,11:22:00,129.55,129.82,129.47,129.75,670492
AAPL,NASDAQ,17.02.2021,09:24:00,131.16,133.256,131.05,131.24,24915
AAPL,NASDAQ,18.02.2021,10:27:00,127.76,127.79,127.41,127.71,661446
AAPL,NASDAQ,18.02.2021,15:32:00,129.875,129.995,129.87,129.93,251473
AAPL,NASDAQ,19.02.2021,13:16:00,128.87,128.98,128.8,128.96,261018
AAPL,NASDAQ,19.02.2021,08:01:00,130.13,130.8,130,130.65,170220
AAPL,NASDAQ,22.02.2021,10:59:00,125.75,125.79,125.6,125.79,596186
AAPL,NASDAQ,22.02.2021,08:03:00,127.66,130.194,127.66,127.77,6688
AAPL,NASDAQ,23.02.2021,09:48:00,118.72,119.79,118.39,119.21,1422387
AAPL,NASDAQ,23.02.2021,15:31:00,126.64,126.71,126.52,126.69,333299
AAPL,NASDAQ,24.02.2021,10:06:00,122.35,122.54,122.23,122.435,598693
AAPL,NASDAQ,24.02.2021,08:01:00,125.87,127.49,125.78,127.06,130670
AAPL,NASDAQ,25.02.2021,18:02:00,120.53,120.53,120.35,120.45,12411
AAPL,NASDAQ,25.02.2021,09:39:00,126.07,126.459,126.01,126.3,633487
AAPL,NASDAQ,26.02.2021,08:01:00,121.1,121.82,120.1,120.9,156182
AAPL,NASDAQ,26.02.2021,15:50:00,124.73,124.85,124.7,124.771,407053
AAPL,NASDAQ,01.03.2021,08:02:00,123.499,123.499,121.563,123.48,3991
AAPL,NASDAQ,01.03.2021,16:14:00,128.48,128.69,127.79,128.69,148938
AAPL,NASDAQ,02.03.2021,17:13:00,125.01,125.03,125,125,12204
AAPL,NASDAQ,02.03.2021,09:31:00,128.4,128.72,128.03,128.19,1740574
AAPL,NASDAQ,03.03.2021,18:24:00,121.71,121.71,121.5,121.62,8387
AAPL,NASDAQ,03.03.2021,08:01:00,126.12,126.15,125.51,125.78,128892
AAPL,NASDAQ,04.03.2021,14:03:00,118.63,118.91,118.62,118.74,313081
AAPL,NASDAQ,04.03.2021,09:36:00,122.75,123.6,122.71,123.15,993991
AAPL,NASDAQ,05.03.2021,11:29:00,117.64,117.81,117.57,117.62,317602
AAPL,NASDAQ,05.03.2021,15:58:00,121.6,121.935,121.595,121.773,699807
AAPL,NASDAQ,08.03.2021,16:12:00,116.25,116.25,116.11,116.18,21015
AAPL,NASDAQ,08.03.2021,16:29:00,116.51,121.42,116.41,116.5,126756
AAPL,NASDAQ,09.03.2021,08:20:00,118.57,118.57,118.5,118.56,35415
AAPL,NASDAQ,09.03.2021,15:20:00,121.93,122.06,121.93,122.04,608605
AAPL,NASDAQ,10.03.2021,10:54:00,119.74,119.77,119.45,119.479,482130
AAPL,NASDAQ,10.03.2021,09:31:00,121.54,122.17,121.53,121.85,1956560
AAPL,NASDAQ,11.03.2021,08:02:00,122.58,122.61,120.13,122.61,21700
AAPL,NASDAQ,11.03.2021,09:36:00,122.77,123.21,122.74,123.01,1083418
AAPL,NASDAQ,12.03.2021,09:41:00,119.33,119.41,119.16,119.345,655866
AAPL,NASDAQ,12.03.2021,08:01:00,120.5,122.112,120.1,120.48,182954
AAPL,NASDAQ,15.03.2021,09:34:00,120.85,120.92,120.42,120.77,486529
AAPL,NASDAQ,15.03.2021,17:51:00,124.56,124.56,124.55,124.55,2800
AAPL,NASDAQ,16.03.2021,08:02:00,125.16,125.18,124.299,125.18,3079
AAPL,NASDAQ,16.03.2021,10:57:00,127.15,127.22,127.06,127.061,381530
AAPL,NASDAQ,17.03.2021,13:02:00,122.48,122.48,122.336,122.403,300135
AAPL,NASDAQ,17.03.2021,08:04:00,123.751,125.883,123.62,123.7,10248
AAPL,NASDAQ,18.03.2021,15:51:00,120.448,120.59,120.32,120.575,802716
AAPL,NASDAQ,18.03.2021,08:01:00,123.8,125.071,122.68,123.08,225544
AAPL,NASDAQ,19.03.2021,10:09:00,119.835,119.835,119.675,119.775,435470
AAPL,NASDAQ,19.03.2021,08:21:00,121.37,121.43,121.37,121.38,26537
AAPL,NASDAQ,22.03.2021,08:12:00,120.73,120.73,119.99,120.7,8494
AAPL,NASDAQ,22.03.2021,15:04:00,123.85,123.87,123.8,123.859,203905
AAPL,NASDAQ,23.03.2021,15:51:00,122.5,122.5,122.14,122.23,566938
AAPL,NASDAQ,23.03.2021,11:10:00,124.218,124.24,123.94,124.084,359068
AAPL,NASDAQ,24.03.2021,16:15:00,120.14,120.14,119.99,120.08,69599
AAPL,NASDAQ,24.03.2021,08:13:00,123.17,123.2,123.15,123.15,6294
AAPL,NASDAQ,25.03.2021,09:17:00,118.59,118.74,118.59,118.73,11468
AAPL,NASDAQ,25.03.2021,10:05:00,121.43,121.66,121.4,121.61,349937
AAPL,NASDAQ,26.03.2021,14:51:00,119.01,119.02,118.92,119.01,664671
AAPL,NASDAQ,26.03.2021,16:01:00,121.21,121.5,121.21,121.31,6679015
AAPL,NASDAQ,29.03.2021,12:22:00,120.82,120.82,120.73,120.765,131870
AAPL,NASDAQ,29.03.2021,09:36:00,122.12,122.58,122.11,122.5,676097
AAPL,NASDAQ,30.03.2021,10:23:00,119.04,119.06,118.86,118.89,390776
AAPL,NASDAQ,30.03.2021,08:02:00,120.2,121.693,120.2,120.28,13590
AAPL,NASDAQ,31.03.2021,09:32:00,121.32,121.39,121.15,121.34,438871
AAPL,NASDAQ,31.03.2021,12:35:00,123.47,123.52,123.39,123.399,339688
AAPL,NASDAQ,01.04.2021,08:26:00,123.4,123.41,122.15,122.15,11615
AAPL,NASDAQ,01.04.2021,09:42:00,124.115,124.18,123.97,123.979,458563
AAPL,NASDAQ,05.04.2021,08:01:00,123.35,123.4,123.05,123.35,59445
AAPL,NASDAQ,05.04.2021,18:11:00,126.31,126.33,126.31,126.32,3400
AAPL,NASDAQ,06.04.2021,09:36:00,125.815,125.91,125.65,125.76,496968
AAPL,NASDAQ,06.04.2021,11:17:00,127.08,127.13,127,127.03,229963
AAPL,NASDAQ,07.04.2021,09:35:00,125.33,125.39,125.14,125.281,635581
AAPL,NASDAQ,07.04.2021,18:26:00,128.22,128.25,128.21,128.25,5302
AAPL,NASDAQ,08.04.2021,08:02:00,128.93,128.93,128.219,128.87,14298
AAPL,NASDAQ,08.04.2021,17:55:00,130.7,130.72,130.68,130.68,12373
AAPL,NASDAQ,09.04.2021,08:57:00,129.52,129.52,129.3,129.38,23520
AAPL,NASDAQ,09.04.2021,15:55:00,132.8,133.04,132.8,132.949,991272
AAPL,NASDAQ,12.04.2021,11:42:00,130.73,130.75,130.63,130.69,198096
AAPL,NASDAQ,12.04.2021,08:01:00,132.33,132.86,132.15,132.69,83968
AAPL,NASDAQ,13.04.2021,08:01:00,130.8,131.568,130.65,131.568,75635
AAPL,NASDAQ,13.04.2021,12:50:00,134.563,134.66,134.53,134.58,322194
AAPL,NASDAQ,14.04.2021,14:10:00,131.95,131.95,131.655,131.795,320820
AAPL,NASDAQ,14.04.2021,08:46:00,134.98,135.3,134.98,134.98,68241
AAPL,NASDAQ,15.04.2021,08:03:00,133.24,133.3,132.36,132.36,7088
AAPL,NASDAQ,15.04.2021,10:31:00,134.932,135,134.83,134.85,450374
AAPL,NASDAQ,16.04.2021,09:58:00,133.375,133.38,133.28,133.355,354559
AAPL,NASDAQ,16.04.2021,09:29:00,134.54,134.98,134.54,134.78,84128
AAPL,NASDAQ,19.04.2021,09:31:00,133.47,133.75,133.34,133.73,1246045
AAPL,NASDAQ,19.04.2021,10:02:00,135.44,135.47,135.32,135.405,384577
AAPL,NASDAQ,20.04.2021,15:00:00,131.87,132.001,131.81,131.985,290047
AAPL,NASDAQ,20.04.2021,10:00:00,135.479,135.53,135.17,135.21,523302
AAPL,NASDAQ,21.04.2021,09:44:00,131.49,131.58,131.3,131.525,375867
AAPL,NASDAQ,21.04.2021,15:51:00,133.65,133.75,133.59,133.63,333707
AAPL,NASDAQ,22.04.2021,14:03:00,131.56,131.68,131.41,131.42,357010
AAPL,NASDAQ,22.04.2021,10:41:00,134.07,134.15,133.96,133.961,241246
AAPL,NASDAQ,23.04.2021,08:38:00,132.1,132.14,132.05,132.14,6336
AAPL,NASDAQ,23.04.2021,13:42:00,134.99,135.12,134.99,135.068,899525
AAPL,NASDAQ,26.04.2021,09:54:00,133.65,133.69,133.56,133.58,269104
AAPL,NASDAQ,26.04.2021,14:59:00,135,135.06,134.97,134.98,660254
AAPL,NASDAQ,27.04.2021,10:43:00,134.265,134.3,134.11,134.16,274705
AAPL,NASDAQ,27.04.2021,08:42:00,135.73,135.74,135.7,135.7,4839
AAPL,NASDAQ,28.04.2021,11:57:00,133.105,133.2,133.08,133.19,198247
AAPL,NASDAQ,28.04.2021,16:32:00,139.25,139.5,137.44,137.94,889267
AAPL,NASDAQ,29.04.2021,12:17:00,132.72,132.72,132.45,132.5,493252
AAPL,NASDAQ,29.04.2021,08:01:00,137.36,137.71,137,137.01,326537
AAPL,NASDAQ,30.04.2021,15:55:00,131.34,131.345,131.065,131.14,834758
AAPL,NASDAQ,30.04.2021,10:50:00,133.44,133.56,133.391,133.55,207394
AAPL,NASDAQ,03.05.2021,08:01:00,131.85,132.11,131.82,132.05,157053
AAPL,NASDAQ,03.05.2021,10:17:00,133.97,134.07,133.89,133.972,576180
AAPL,NASDAQ,04.05.2021,13:04:00,126.77,126.795,126.7,126.724,246633
AAPL,NASDAQ,04.05.2021,08:01:00,131.94,132.08,131,131.11,120462
AAPL,NASDAQ,05.05.2021,17:07:00,127.91,127.91,127.81,127.85,2503
AAPL,NASDAQ,05.05.2021,09:52:00,130.172,130.45,130.172,130.319,465473
AAPL,NASDAQ,06.05.2021,09:36:00,127.25,127.43,127.13,127.43,322789
AAPL,NASDAQ,06.05.2021,17:55:00,130.2,130.23,130.2,130.23,3026
AAPL,NASDAQ,07.05.2021,09:45:00,129.61,129.76,129.475,129.67,341997
AAPL,NASDAQ,07.05.2021,08:46:00,131.9,132,131.81,131.87,54703
AAPL,NASDAQ,10.05.2021,17:14:00,126.35,126.45,126.31,126.31,3803
AAPL,NASDAQ,10.05.2021,08:01:00,129.96,130.18,129.7,129.75,82449
AAPL,NASDAQ,11.05.2021,09:31:00,123.5,123.8,122.77,123.67,3763667
AAPL,NASDAQ,11.05.2021,09:08:00,123.15,126.85,123.15,123.17,2513213
AAPL,NASDAQ,12.05.2021,14:20:00,122.28,122.41,122.25,122.399,282364
AAPL,NASDAQ,12.05.2021,08:58:00,123.87,125.843,123.82,125.843,14890
AAPL,NASDAQ,13.05.2021,08:01:00,122.2,123.57,122.12,123.31,166446
AAPL,NASDAQ,13.05.2021,10:57:00,126.09,126.15,126.03,126.095,280722
AAPL,NASDAQ,14.05.2021,10:07:00,126,126.04,125.85,125.865,374336
AAPL,NASDAQ,14.05.2021,15:55:00,127.63,127.89,127.58,127.82,787837
AAPL,NASDAQ,17.05.2021,13:42:00,125.25,125.28,125.17,125.245,156070
AAPL,NASDAQ,17.05.2021,09:00:00,126.92,127.45,126.9,126.91,1292138
AAPL,NASDAQ,18.05.2021,16:41:00,124.58,124.58,124.55,124.55,3057
AAPL,NASDAQ,18.05.2021,08:01:00,126.95,127.19,126.85,126.94,85683
AAPL,NASDAQ,19.05.2021,08:59:00,123.02,123.07,122.85,123.06,28353
AAPL,NASDAQ,19.05.2021,08:03:00,123.11,125.162,123.1,123.2,7441
AAPL,NASDAQ,20.05.2021,08:01:00,124.818,125.22,124.71,125.04,86072
AAPL,NASDAQ,20.05.2021,15:30:00,127.68,127.72,127.65,127.7,144606
AAPL,NASDAQ,21.05.2021,15:58:00,125.275,125.33,125.21,125.315,632836
AAPL,NASDAQ,21.05.2021,09:26:00,127.78,128.24,127.78,128.04,101750
AAPL,NASDAQ,24.05.2021,08:01:00,126.15,126.19,125.9,126.1,74471
AAPL,NASDAQ,24.05.2021,14:52:00,127.885,127.94,127.88,127.915,78253
AAPL,NASDAQ,25.05.2021,15:11:00,126.335,126.37,126.32,126.365,101210
AAPL,NASDAQ,25.05.2021,09:34:00,128.25,128.32,128.07,128.115,394697
AAPL,NASDAQ,26.05.2021,13:55:00,126.45,126.48,126.42,126.45,84950
AAPL,NASDAQ,26.05.2021,08:44:00,127.45,127.47,127.44,127.47,15900
AAPL,NASDAQ,27.05.2021,15:53:00,125.685,125.71,125.08,125.51,426170
AAPL,NASDAQ,27.05.2021,10:36:00,127.577,127.64,127.545,127.55,178307
AAPL,NASDAQ,28.05.2021,16:39:00,124.54,124.56,124.52,124.54,2524
AAPL,NASDAQ,28.05.2021,08:01:00,126.04,126.19,125.65,125.74,129414
AAPL,NASDAQ,01.06.2021,10:16:00,124.14,124.16,123.94,124.103,657114
AAPL,NASDAQ,01.06.2021,09:31:00,125.07,125.35,125.05,125.27,1642336
AAPL,NASDAQ,02.06.2021,14:14:00,124.15,124.16,124.05,124.075,199788
AAPL,NASDAQ,02.06.2021,10:41:00,125.1,125.24,125.1,125.19,301221
AAPL,NASDAQ,03.06.2021,10:43:00,123.17,123.21,123.13,123.18,226934
AAPL,NASDAQ,03.06.2021,09:31:00,124.66,124.85,124.51,124.65,1489600
AAPL,NASDAQ,04.06.2021,08:02:00,123.98,123.99,123.232,123.96,3444
AAPL,NASDAQ,04.06.2021,14:50:00,126.115,126.16,126.115,126.135,135867
AAPL,NASDAQ,07.06.2021,11:04:00,124.9,124.94,124.832,124.87,269196
AAPL,NASDAQ,07.06.2021,08:48:00,126.43,126.47,126.43,126.45,8022
AAPL,NASDAQ,08.06.2021,11:27:00,126.36,126.37,126.21,126.29,198085
AAPL,NASDAQ,08.06.2021,09:47:00,128.4,128.46,128.38,128.391,439577
AAPL,NASDAQ,09.06.2021,08:02:00,127.07,127.07,126.424,127.04,4126
AAPL,NASDAQ,09.06.2021,09:32:00,127.49,127.75,127.47,127.57,334215
AAPL,NASDAQ,10.06.2021,16:00:00,126.035,126.12,125.94,126.11,1490825
AAPL,NASDAQ,10.06.2021,09:57:00,128.13,128.19,128.04,128.04,258312
AAPL,NASDAQ,11.06.2021,09:34:00,126.24,126.42,126.1,126.4,337594
AAPL,NASDAQ,11.06.2021,14:06:00,127.43,127.44,127.41,127.415,82862
AAPL,NASDAQ,14.06.2021,09:37:00,127.12,127.26,127.07,127.245,305500
AAPL,NASDAQ,14.06.2021,16:01:00,130.485,130.54,130.21,130.4,14508375
AAPL,NASDAQ,15.06.2021,09:35:00,129.44,129.56,129.39,129.535,381553
AAPL,NASDAQ,15.06.2021,09:55:00,130.559,130.6,130.5,130.519,269868
AAPL,NASDAQ,16.06.2021,14:46:00,128.58,128.629,128.461,128.5,415149
AAPL,NASDAQ,16.06.2021,10:17:00,130.78,130.89,130.755,130.88,414503
AAPL,NASDAQ,17.06.2021,08:21:00,129.4,129.4,129.24,129.27,12041
AAPL,NASDAQ,17.06.2021,11:47:00,132.48,132.55,132.45,132.455,183537
AAPL,NASDAQ,18.06.2021,17:31:00,130.17,130.17,130.15,130.15,1356
AAPL,NASDAQ,18.06.2021,08:01:00,131.97,131.99,131.41,131.461,117577
AAPL,NASDAQ,21.06.2021,09:40:00,129.29,129.49,129.21,129.479,312397
AAPL,NASDAQ,21.06.2021,13:52:00,132.38,132.41,132.36,132.375,121425
AAPL,NASDAQ,22.06.2021,10:01:00,131.88,131.93,131.62,131.73,392055
AAPL,NASDAQ,22.06.2021,16:42:00,134.05,134.1,134.04,134.1,7770
AAPL,NASDAQ,23.06.2021,11:08:00,133.375,133.38,133.23,133.26,355064
AAPL,NASDAQ,23.06.2021,09:48:00,134.27,134.32,134.2,134.225,281761
AAPL,NASDAQ,24.06.2021,15:39:00,132.97,132.98,132.93,132.975,221548
AAPL,NASDAQ,24.06.2021,08:25:00,134.64,134.7,134.64,134.68,4863
AAPL,NASDAQ,25.06.2021,15:45:00,132.84,132.84,132.81,132.825,118868
AAPL,NASDAQ,25.06.2021,10:36:00,133.83,133.89,133.815,133.88,187462
AAPL,NASDAQ,28.06.2021,08:01:00,133.19,133.28,132.778,133.17,62973
AAPL,NASDAQ,28.06.2021,14:54:00,135.208,135.245,135.16,135.16,164380
AAPL,NASDAQ,29.06.2021,09:34:00,134.49,134.62,134.35,134.62,309415
AAPL,NASDAQ,29.06.2021,13:13:00,136.475,136.49,136.475,136.49,73649
AAPL,NASDAQ,30.06.2021,09:26:00,136.17,136.175,135.81,136.015,12630
AAPL,NASDAQ,30.06.2021,15:48:00,137.35,137.41,137.34,137.36,278824
AAPL,NASDAQ,01.07.2021,16:45:00,134.78,137.3,134.78,137.3,14448
AAPL,NASDAQ,01.07.2021,16:34:00,137.3,137.41,137.3,137.34,6257
AAPL,NASDAQ,02.07.2021,08:02:00,137.88,137.98,136.927,137.89,14511
AAPL,NASDAQ,02.07.2021,15:51:00,139.945,140,139.89,139.9,806996
AAPL,NASDAQ,06.07.2021,08:05:00,140.34,140.35,139.611,140.35,10336
AAPL,NASDAQ,06.07.2021,10:06:00,142.995,143.15,142.931,142.94,491963
AAPL,NASDAQ,07.07.2021,09:36:00,142.78,142.96,142.66,142.945,498757
AAPL,NASDAQ,07.07.2021,14:27:00,144.841,144.89,144.81,144.845,371673
AAPL,NASDAQ,08.07.2021,09:50:00,141.24,141.24,140.665,140.71,1249747
AAPL,NASDAQ,08.07.2021,13:48:00,143.885,144.06,143.871,143.965,242453
AAPL,NASDAQ,09.07.2021,09:25:00,142.68,142.68,142.6,142.62,6202
AAPL,NASDAQ,09.07.2021,12:49:00,145.63,145.65,145.59,145.605,139879
AAPL,NASDAQ,12.07.2021,10:06:00,144.3,144.315,144,144.085,555916
AAPL,NASDAQ,12.07.2021,09:31:00,146.21,146.32,145.75,145.81,1979650
AAPL,NASDAQ,13.07.2021,09:03:00,143.41,143.65,143.39,143.65,28645
AAPL,NASDAQ,13.07.2021,12:00:00,147.375,147.46,147.375,147.45,159480
AAPL,NASDAQ,14.07.2021,08:01:00,147.75,148.77,145.276,145.276,453387
AAPL,NASDAQ,14.07.2021,15:38:00,149.543,149.57,149.51,149.535,194397
AAPL,NASDAQ,15.07.2021,13:57:00,147.17,147.225,147.09,147.13,228319
AAPL,NASDAQ,15.07.2021,09:50:00,149.725,150,149.7,149.98,1256065
AAPL,NASDAQ,16.07.2021,15:05:00,146.23,146.25,145.88,145.922,682024
AAPL,NASDAQ,16.07.2021,09:35:00,149.305,149.76,149.29,149.66,806900
AAPL,NASDAQ,19.07.2021,10:16:00,141.83,141.933,141.67,141.91,530638
AAPL,NASDAQ,19.07.2021,08:03:00,143.82,146.025,143.76,144.25,69256
AAPL,NASDAQ,20.07.2021,09:39:00,143.385,143.4,142.96,143.01,491056
AAPL,NASDAQ,20.07.2021,13:36:00,146.985,147.1,146.98,147.032,290741
AAPL,NASDAQ,21.07.2021,10:10:00,144.719,144.78,144.63,144.755,230927
AAPL,NASDAQ,21.07.2021,05:53:00,146.23,146.23,146.23,146.23,406
AAPL,NASDAQ,22.07.2021,06:08:00,145.66,145.66,145.51,145.59,1285
AAPL,NASDAQ,22.07.2021,11:05:00,148.105,148.195,148.1,148.1,288275
AAPL,NASDAQ,23.07.2021,09:38:00,147.11,147.14,146.92,147.08,440607
AAPL,NASDAQ,23.07.2021,14:26:00,148.64,148.718,148.64,148.685,150704
